list_id,family,condition,year,region,price_vnd,odo_km,battery_topic,peer_listings,peer_sellers,peer_median_vnd,peer_p25_vnd,peer_p75_vnd,price_position,verification_status,subject
134414112,Limo Green,New,2026,Da Nang City,640000000,,Not mentioned,10,7,644000000.0,640920000.0,644000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast LIMO GREEN 7 chỗ giá tốt
134215528,EC VAN,New,2026,Ho Chi Minh City,238000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast EC Van 2026 Điện Đỏ, Xanh lá"
134572411,Limo Green,New,2026,Ho Chi Minh City,652000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",LIMOGREEN KH LƯƠNG CK TỐT NHẬN XE CHỈ 70 TRIỆU
130135092,VF5,New,2026,Ho Chi Minh City,420000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VF5 Giá Tốt - Trả Trước 58 Triệu Lăn Bánh Nhận Xe
133978499,VF3,Used,2024,Ho Chi Minh City,198000000,26000.0,Rental mentioned,14,14,202000000.0,198000000.0,218000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 pin thuê. xe mới lắm rin100%
132115335,Limo Green,New,2026,Ho Chi Minh City,600000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast Limo -  CÓ XE NGAY
134568620,VF3,Used,2025,Ho Chi Minh City,270000000,4000.0,Purchase mentioned,28,19,258000000.0,249750000.0,268500000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 25 - LÊN FULL PK - FREE SẠC KGH
134326422,VF3,Used,2025,Ho Chi Minh City,258000000,2000.0,Purchase mentioned,28,19,258000000.0,249750000.0,268500000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast VF3 Mua Pin T7/2025 Màu Xanh Mint 2000km
131080872,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST LIMO GREEN ƯU ĐÃI GẦN 100Tr
134563379,VF2,New,2026,Ho Chi Minh City,179560000,,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF2 Xe điện 4 chỗ cọc sớm nhận xe sớm
134233954,VF5,New,2026,Ho Chi Minh City,416000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast VF5 2026 Vay 95% -Bao nợ xấu
134239074,VF7,New,2026,Ho Chi Minh City,710000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF7 ECO 2026 - Vay 95% | Bao hồ sơ khó
131957875,VF9,New,2026,Ho Chi Minh City,1348000000,,Not mentioned,29,10,1348000000.0,1245000000.0,1348000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF9 E ĐỦ MÀU GIAO LIỀN-HỖ TRỢ NỢ XẤU NHÓM 5!
131897792,VF3,New,2026,Da Nang City,290000000,,Not mentioned,11,8,275000000.0,260500000.0,282500000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",Xe điện VinFast VF3 Plus
121193808,VF3,New,2026,Ho Chi Minh City,278000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF3: CHIẾC XE ĐÁNG ĐỒNG TIỀN BÁT GẠO NHẤT NĂM 2026
133160121,VF9,New,2026,Ho Chi Minh City,1348000000,,Not mentioned,29,10,1348000000.0,1245000000.0,1348000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF9 LÃI CỐ ĐỊNH 3NĂM 5%.BAO NỢ XẤU NHÓM 5
128333067,VF7,New,2026,Ho Chi Minh City,740000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",[BAO NỢ XÂU] DOANH NGHIỆP NHÓM 5-VAY FUlL
121193000,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",LIMO GREEN 68TR  NHẬN XE-BAO NỢ XẤU
120560232,VF8,New,2026,Ho Chi Minh City,898000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price","HỖ TRỢ HỒ SƠ KHÓ, NỢ XẤU–VF8 DỄ DÀNG ĐẾN TAY BẠN!"
134309937,VF8,New,2026,Ho Chi Minh City,848000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF8 All New Xe Giao Ngay Bao Nợ Xấu
133444082,Limo Green,New,2026,Ho Chi Minh City,639000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",LIMO GREEN - TRẢ TRƯỚC CHỈ 90TR - HỖ TRỢ NỢ XẤU
131423950,VF6,New,2026,Ho Chi Minh City,646000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",🚗 SỞ HỮU VinFast VF6 CHỈ TỪ 72 TRIỆU!
132486168,VF7,New,2026,Ho Chi Minh City,678000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF7 - XE SẴN GIAO NGAY GIÁ CỰC TỐT
134556805,VF5,New,2026,Ho Chi Minh City,425000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF 5 XANH LÁ SẴN XE - HỖ TRỢ MUA XE 0Đ
133965818,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",LIMO GREEN BAO HỒ SƠ XẤU - DUYỆT NHANH
130988640,VF3,New,2026,Ho Chi Minh City,277000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 CƠ HỘI CHẠY XE MIỄN PHÍ 2 NĂM-KO TỐN TIỀN SẠC
127343351,VF5,New,2026,Ho Chi Minh City,469000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF5 - Trả trước thấp. Đki 3 app.
130988953,VF8,New,2026,Ho Chi Minh City,898000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price","HỖ TRỢ 90% - VF8 ƯU ĐÃI KHỦNG, KHÔNG THỂ BỎ LỠ!"
132489232,VF9,New,2026,Ho Chi Minh City,1348000000,,Not mentioned,29,10,1348000000.0,1245000000.0,1348000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF9 Vay Xe Dễ Dàng – Hỗ Trợ Đến 90% Giá Trị Xe
134555046,VF3,Used,2025,Ho Chi Minh City,265000000,4000.0,Not mentioned,28,19,258000000.0,249750000.0,268500000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",𝐕𝐢𝐧𝐅𝐚𝐬𝐭 𝐕𝐅𝟑 𝟐𝟎𝟐𝟓 𝐗𝐚́𝐦 𝟒.𝟎𝟎𝟎 𝐤𝐦-𝐍𝐇𝐈𝐄̂̀𝐔 𝐏𝐊 𝐗𝐈̣𝐍
133550374,VF2,New,2026,Ho Chi Minh City,182000000,,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price","Vinfast VF2 -đủ màu, xe nhỏ gọn đi phố <182T"
134554726,VF3,Used,2025,Ho Chi Minh City,270000000,4000.0,Not mentioned,28,19,258000000.0,249750000.0,268500000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",𝐕𝐢𝐧𝐅𝐚𝐬𝐭 𝐕𝐅𝟑 𝟐𝟎𝟐𝟓 𝐋𝐄̂𝐍 𝐍𝐇𝐈𝐄̂̀𝐔 𝐏𝐊- 𝐒𝐀̣𝐂 𝐊𝐆𝐇- 𝐒𝐈𝐄̂𝐔 𝐋𝐔𝐎̛́𝐓
134554009,VF3,Used,2025,Ho Chi Minh City,296000000,0.0,Not mentioned,28,19,258000000.0,249750000.0,268500000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 Xám
130046495,EC VAN,New,2026,Ho Chi Minh City,248000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","EC Van trả trước từ 55tr, xe sẵn giao ngay"
123549058,VF6,New,2026,Ho Chi Minh City,626990000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 trả trước chỉ từ 78tr nhận xe
132241333,MPV7,New,2026,Ho Chi Minh City,693000000,,Not mentioned,23,22,699000000.0,650000000.0,710000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST MVP7- 105 TRIỆU NHẬN XE- ĐỦ MÀU GIAO LIỀN
132212855,Limo Green,New,2026,Ho Chi Minh City,550000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST LIMO GREEN- 82 TRIỆU NHẬN XE- BAO NỢ XẤU
132215699,VF5,New,2026,Ho Chi Minh City,439000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF5 PLUS- 65 TRIỆU NHẬN XE- BAO NỢ XẤU
133920851,VF3,New,2026,Ho Chi Minh City,280000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 GIÁ TỐT - GIAO XE NGAY
132999966,VF3,New,2026,Ho Chi Minh City,272000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast VF3 Mới 100%,XE CÓ ĐỦ MÀU SẴN XE GIAO NGAY"
134550528,VF5,New,2026,Ho Chi Minh City,431000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF5 - 431 TRIỆU -SẴN XE GIAO NGAY -XE MỚI
134548724,VF3,Used,2025,Ho Chi Minh City,258000000,8000.0,Purchase mentioned,28,19,258000000.0,249750000.0,268500000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 T8/2025 Pin Mua Màu Đỏ xe siêu mới
133796198,VF3,New,2026,Ho Chi Minh City,279000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",279 TRIỆU/XE VF3 -VINFAST - 50TR NHẬN XE -GÓP 4.5T
133772394,VF2,New,2026,Ho Chi Minh City,180000000,,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",180tr/Xe - VF2 - VinFast - TT 35 triệu nhận xe
134547885,VF2,New,2026,Ho Chi Minh City,180000000,,Not mentioned,19,19,180000000.0,179000000.0,180000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",Xe điện VinFast VF2 Trắng 4 chỗ
134547310,VF5,Used,2024,Ho Chi Minh City,350000000,80000.0,Not mentioned,11,10,368000000.0,350000000.0,379500000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF 5 Tự động Điện Trắng 80k km T8/2024
132489968,VF7,New,2026,Ho Chi Minh City,740000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",🚗 VINFAST VF7 – ƯU ĐÃI KHỦNG CUỐI KỲ 🚗 VAY100%
133586910,EC VAN,New,2026,Ho Chi Minh City,268000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",EC VAN 37TR NHẬN XE-BAO NỢ XẤU NHẬN XE
131279196,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",🚖 VINFAST LIMO GREEN 7 CHỖ – KHỞI NGHIỆP DỄ DÀNG
134457583,VF3,New,2026,Ho Chi Minh City,279000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",Giá lăn bánh Vinfast VF3. Xe sẵn giao ngay
134545313,VF3,Used,2025,Ho Chi Minh City,258000000,13000.0,Purchase mentioned,28,19,258000000.0,249750000.0,268500000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 Mua Pin T8/2025 Xanh Bộ Đội xe cực đẹp
133670356,EC VAN,New,2026,Ho Chi Minh City,268000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",EC VAN SẠC MIỄN PHÍ 3 NĂM+37TR NHẬN XE-BAO HS KHÓ
132489339,VF9,New,2026,Ho Chi Minh City,1348000000,,Not mentioned,29,10,1348000000.0,1245000000.0,1348000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",🚀VF9 DOANH NGHIỆP MỚI THÀNH LẬP – VẪN ĐƯỢC VAY 🚀
134269504,VF5,New,2026,Ho Chi Minh City,471000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","🚗VF5 XE ĐẺ RA TIỀN 💰,SM XANH, GRAP, 1NĂM THU VỐN"
133003187,VF6,New,2026,Ho Chi Minh City,646000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","VF6 BAO HỒ SƠ GIÁ TỐT, VAY TỚI 90%"
133831251,VF5,New,2026,Ho Chi Minh City,471000000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",[Bao Nợ Xấu] VF5 50TR NHẬN XE
134516387,VF5,New,2026,Ho Chi Minh City,429130000,,Not mentioned,66,40,446000000.0,431000000.0,471000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF5 - TRẢ TRƯỚC 65 TRIỆU -SẴN XE GIAO NGAY
134543756,VF3,New,2026,Ho Chi Minh City,278000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast VF3 2026 Trả trước 30Tr - Bao hs Khó
132626581,VF8,New,2026,Ho Chi Minh City,848000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF8 ALL NEW THẾ HỆ MỚI - SẠT NHANH TRONG 3 TIẾNG
130995753,VF7,New,2026,Ho Chi Minh City,740000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF7 GIÁ TỐT-HỖ TRỢ VAY 90%-BAO HỒ SƠ XẤU 5
132264902,EC VAN,New,2026,Ho Chi Minh City,240000000,,Not mentioned,20,18,256000000.0,248000000.0,268000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",Xe tải van điện VinFast EC HỖ TRỢ VAY TRẢ GÓP 100%
134516332,Limo Green,New,2026,Ho Chi Minh City,631050000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",LIMO GREEN - TRẢ TRƯỚC 80 TRIỆU - GHẾ DA CAO CẤP
133659965,VF3,New,2026,Ho Chi Minh City,278000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",MUA  VF3 NGAY HÔM NAY BAO HS NỢ XẤU
133670916,VF3,New,2026,Ho Chi Minh City,278000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 KHÔNG CẦN CHỜ ĐỢI -VAY TỚI 90-100%
130992162,VF7,New,2026,Ho Chi Minh City,740000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",MUA VF7 DỄ DÀNG CHỈ 150TR NHẬN XE-LÃI 3 NĂM 7
132627798,VF8,New,2026,Ho Chi Minh City,848000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF8 THẾ HỆ MỚI - ĐỈNH CAO CÔNG NGHỆ XE ĐIỆN
134516480,VF7,New,2026,Ho Chi Minh City,698000000,,Not mentioned,37,20,740000000.0,703000000.0,740000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF7 - TRẢ TRƯỚC 90 TRIỆU - GIẢM 9% VINCLUB
134493759,VF3,New,2026,Ho Chi Minh City,285000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF3 Trắng giao ngay
133227058,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VỠ NỢ RỒI SAO? HÀNG TRĂM NGƯỜI ĐÃ ĐI LIMO GREE
122562385,VF9,New,2026,Ho Chi Minh City,1245000000,,Not mentioned,29,10,1348000000.0,1245000000.0,1348000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF9 NỢ XẤU-DOANH NGHIỆP VỪA THÀNH LẬP-BAO ĐẬU 100%
134310058,VF8,New,2026,Ho Chi Minh City,848000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF 8 All New Vay 90-100% Chạy Xanh Grap
132626514,VF8,New,2026,Ho Chi Minh City,848000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",🚨 VF 8 ALL NEW THẾ HỆ MỚI CHÍNH THỨC MỞ CỌC
134519702,VF6,New,2026,Ho Chi Minh City,664000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF6 Plus Trắng
133385943,Limo Green,New,2026,Ho Chi Minh City,620000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST LIMO GREEN - ÔNG HOÀNG XE DỊCH VỤ✅
130997406,VF6,Used,2025,Ho Chi Minh City,519000000,44000.0,Purchase mentioned,11,6,555000000.0,529000000.0,592000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VF6 ECO 2025 MUA PIN XẠC MIỄN PHÍ KHÔNG GIỚI HẠN
134326729,VF3,Used,2025,Ho Chi Minh City,258000000,13000.0,Purchase mentioned,28,19,258000000.0,249750000.0,268500000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 2025 mua đứt pin sạc k giới hạn ! Đã độ 30tr
133175018,VF8,Used,2023,Ho Chi Minh City,605000000,53615.0,Not mentioned,19,8,645000000.0,585000000.0,679000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF8 Eco pin SDI 2023 màu đỏ thể thao-Odo 5v3
134270330,VF8,New,2026,Ho Chi Minh City,820000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",🔥 𝐕𝐅𝟖 𝟐𝟎𝟐𝟔 • 𝐇𝐎̂̃ 𝐓𝐑𝐎̛̣ 𝐕𝐀𝐘 𝐂𝐀𝐎 • 𝐗𝐄 𝐒𝐀̆̃𝐍 • 𝐆𝐈𝐀𝐎 𝐍𝐆𝐀𝐘
133692956,VF8,New,2026,Ho Chi Minh City,1000000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF8 Plus Trắng - Ưu đãi khủng tháng 9🚨
133659925,VF3,New,2026,Ho Chi Minh City,278000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 XE SẴN-VAY LÊN ĐẾN 100%
131121604,VF3,New,2026,Ho Chi Minh City,278000000,,Both mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 XẢ KHO - SẴN XE -ĐỪNG CHẦN CHỪ MUA NGAY
134528861,VF6,New,2026,Ho Chi Minh City,599000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VF6 LƯƠNG CK TỐT HOẶC TÀI XẾ XANH SM 40 TR NHẬN XE
122962260,VF9,New,2026,Ho Chi Minh City,1348000000,,Not mentioned,29,10,1348000000.0,1245000000.0,1348000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF9 MỚI 100% CẢM GIÁC KHÁC BIỆT PHIÊN BẢN CŨ!
134226756,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast Limo Green - Hỗ Trợ ĐK Grap Xanh Vay 90%
134501982,Limo Green,New,2026,Da Nang City,648000000,,Not mentioned,10,7,644000000.0,640920000.0,644000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",LIMO GREEN sẵn xe giá tốt - Ra biển: 64x triệu
131417592,Limo Green,New,2026,Ho Chi Minh City,664000000,,Not mentioned,64,43,652000000.0,629750000.0,664000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",Limo Green Xe Sẵn Giao Ngay - ƯU ĐÃI TỐT THÁNG 3
133311722,VF3,New,2026,Ho Chi Minh City,268050000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF3 - TRẢ TRƯỚC 22 TRIỆU - NHẬN NGAY 80Tr
134508773,VF3,New,2026,Hanoi,275000000,,Not mentioned,11,10,269000000.0,224000000.0,277000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast VF3 – lựa chọn lý tưởng để đi phố, đi làm"
132627481,VF8,New,2026,Ho Chi Minh City,848000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF8 THẾ HỆ MỚI - XE ĐIỆN ĐÁNG ĐẦU TƯ CHO GIA ĐÌNH
132627371,VF8,New,2026,Ho Chi Minh City,848000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VÌ SAO NÊN MUA VF8 THẾ HỆ MỚI GIAI ĐOẠN NÀY?
133670595,VF3,New,2026,Ho Chi Minh City,278000000,,Both mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 GIAO NGAY-HỖ TRỢ VAY 90%-BAO HS XẤU
134523541,VF3,Used,2025,Ho Chi Minh City,262000000,10000.0,Purchase mentioned,28,19,258000000.0,249750000.0,268500000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 25 - XE CÒN BHTV - FREE SẠC KGH
134514766,VF8,New,2026,Ho Chi Minh City,828000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",VINFAST VF8 ALL NEW - GIẢM 51 TRIỆU - THÊM 2% MHRR
134510294,VF6,New,2026,Ho Chi Minh City,600000000,,Not mentioned,42,34,626495000.0,599250000.0,646000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast VF6 Eco 2026 Giá Tốt | Hỗ Trợ 95%
133227453,VF3,New,2026,Ho Chi Minh City,277000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VF3 BAO HỒ SƠ KHÓ – NHÓM 5 CŨNG DUYỆT VAY
134310676,VF8,New,2026,Ho Chi Minh City,848000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF 8 CHẠY XANH GRAP PLUS VAY 90-100%
130996090,VF8,New,2026,Ho Chi Minh City,898000000,,Not mentioned,45,21,848000000.0,840000000.0,896000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",TIẾT KIỆM TỐI ĐA – CHỐT NGAY VF8 PLUS
134330796,VF8,Used,2023,Ho Chi Minh City,515000000,76000.0,Not mentioned,19,8,645000000.0,585000000.0,679000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast VF8 Eco 2023 Pin SDI full Adas hồ sơ sẫn
131091717,VF9,New,2026,Ho Chi Minh City,1245000000,,Not mentioned,29,10,1348000000.0,1245000000.0,1348000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",VinFast VF9 - XE SẴN GIAO NGAY-TƯ VẤN TRỌN GÓI
134520763,VF8,Used,2023,Ho Chi Minh City,695000000,42000.0,Purchase mentioned,19,8,645000000.0,585000000.0,679000000.0,Above peer P75: check extras,"Unverified historical ad; confirm availability, trim, battery and full price",Vinfast VF8 2023 bản Plus mua Pin CATL hồ sơ sẵn
133659865,VF3,New,2026,Ho Chi Minh City,278000000,,Not mentioned,68,40,278000000.0,276750000.0,278000000.0,Within peer IQR,"Unverified historical ad; confirm availability, trim, battery and full price",KHÔNG CẦN ĐỢI CHỜ - VF 3 GIAO NGAY-BAO HỒ SƠ XẤU
134468795,VF3,Used,2024,Ho Chi Minh City,195000000,25000.0,Rental mentioned,14,14,202000000.0,198000000.0,218000000.0,Below peer P25: verify,"Unverified historical ad; confirm availability, trim, battery and full price","VinFast VF3 Trắng, Xanh lá 25.000 km"
